TABLE_NAME,STATE_CODE,DISTRICT_CODE,TOWN_CODE,AREA_NAME,MOTHER_TONGUE_CODE,MOTHER_TONGUE_NAME,TOTAL_P,TOTAL_M,TOTAL_F,RURAL_P,RURAL_M, RURAL_F,URBAN_P,URBAN_M, URBAN_F
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),009011, Konkani,60,28,32,0,0,0,60,28,32
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),010000,10 MAITHILI ,157,91,66,0,0,0,157,91,66
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),010008, Maithili,152,88,64,0,0,0,152,88,64
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),010013, Thati,5,3,2,0,0,0,5,3,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),011000,11 MALAYALAM,1937,980,957,0,0,0,1937,980,957
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),011016, Malayalam,1936,980,956,0,0,0,1936,980,956
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),011999,11 Others,1,0,1,0,0,0,1,0,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),012000,12 MANIPURI ,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),012003, Manipuri,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),013000,13 MARATHI ,7770,3980,3790,0,0,0,7770,3980,3790
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),013071, Marathi,7770,3980,3790,0,0,0,7770,3980,3790
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),014000,14 NEPALI ,304,151,153,0,0,0,304,151,153
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),014011, Nepali,304,151,153,0,0,0,304,151,153
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),015000,15 ODIA ,2651,1557,1094,0,0,0,2651,1557,1094
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),015043, Odia,2649,1556,1093,0,0,0,2649,1556,1093
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),015999,15 Others,2,1,1,0,0,0,2,1,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),016000,16 PUNJABI ,366,182,184,0,0,0,366,182,184
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),016038, Punjabi,366,182,184,0,0,0,366,182,184
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),019000,19 SINDHI,45,20,25,0,0,0,45,20,25
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),019014, Sindhi,45,20,25,0,0,0,45,20,25
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020000,20 TAMIL ,3662,1877,1785,0,0,0,3662,1877,1785
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020027, Tamil,3618,1858,1760,0,0,0,3618,1858,1760
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020029, Yerukala/Yerukula,41,17,24,0,0,0,41,17,24
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020999,20 Others,3,2,1,0,0,0,3,2,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),021000,21 TELUGU ,337353,172636,164717,0,0,0,337353,172636,164717
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),021046, Telugu,337353,172636,164717,0,0,0,337353,172636,164717
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),022000,22 URDU,45943,23713,22230,0,0,0,45943,23713,22230
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),022015, Urdu,45940,23713,22227,0,0,0,45940,23713,22227
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),022999,22 Others,3,0,3,0,0,0,3,0,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),028000,28 ARABIC/ARBI ,20,12,8,0,0,0,20,12,8
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),028001, Arabic/Arbi,20,12,8,0,0,0,20,12,8
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030000,30 BHILI/BHILODI ,1,0,1,0,0,0,1,0,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030066, Paradhi,1,0,1,0,0,0,1,0,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),032000,32 BHUMIJ ,4,1,3,0,0,0,4,1,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),032999,32 Others,4,1,3,0,0,0,4,1,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),039000,39 DIMASA ,4,3,1,0,0,0,4,3,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),039999,39 Others,4,3,1,0,0,0,4,3,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),040000,40 ENGLISH ,128,63,65,0,0,0,128,63,65
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),040001, English,128,63,65,0,0,0,128,63,65
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),044000,44 GONDI,6,5,1,0,0,0,6,5,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),044007, Gondi,5,4,1,0,0,0,5,4,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),044999,44 Others,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),055000,55 KHASI ,2,2,0,0,0,0,2,2,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),055007, Khasi,2,2,0,0,0,0,2,2,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),058000,58 KHOND/KONDH ,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),058001, Khond/Kondh,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),065000,65 KONDA,6,3,3,0,0,0,6,3,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),065003, Konda,6,3,3,0,0,0,6,3,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),067000,67 KORKU ,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),067999,67 Others ,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),101000,101 POCHURY,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),101006, Pochury,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),117000,117 TULU ,4,3,1,0,0,0,4,3,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),117009, Tulu,3,2,1,0,0,0,3,2,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),117999,117 Others ,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),124000,124 OTHERS,194,111,83,0,0,0,194,111,83
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),001000,1 ASSAMESE,67,33,34,0,0,0,67,33,34
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),001002, Assamese,66,32,34,0,0,0,66,32,34
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),001999,1 Others,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),002000,2 BENGALI ,2090,1031,1059,0,0,0,2090,1031,1059
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),002007, Bengali,2090,1031,1059,0,0,0,2090,1031,1059
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),004000,4 DOGRI ,11,6,5,0,0,0,11,6,5
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),004001, Dogri,11,6,5,0,0,0,11,6,5
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),005000,5 GUJARATI,1827,930,897,0,0,0,1827,930,897
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),005018, Gujarati,1765,899,866,0,0,0,1765,899,866
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),005057, Saurashtra/Saurashtri,9,5,4,0,0,0,9,5,4
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),005999,5 Others,53,26,27,0,0,0,53,26,27
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006000,6 HINDI ,20384,10685,9699,0,0,0,20384,10685,9699
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006066, Banjari,73,35,38,0,0,0,73,35,38
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006102, Bhojpuri,127,78,49,0,0,0,127,78,49
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006142, Chhattisgarhi,3,1,2,0,0,0,3,1,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006173, Dhundhari,2,0,2,0,0,0,2,0,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006195, Garhwali,61,27,34,0,0,0,61,27,34
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006235, Haryanvi,6,3,3,0,0,0,6,3,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006240, Hindi,16819,8793,8026,0,0,0,16819,8793,8026
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006340, Kumauni,4,1,3,0,0,0,4,1,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006353, Lamani/Lambadi,1642,856,786,0,0,0,1642,856,786
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006358, Lodhi,3,2,1,0,0,0,3,2,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006400, Marwari,1138,613,525,0,0,0,1138,613,525
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006489, Rajasthani,361,195,166,0,0,0,361,195,166
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006541, Sugali,33,15,18,0,0,0,33,15,18
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006999,6 Others,112,66,46,0,0,0,112,66,46
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),007000,7 KANNADA,3238,1597,1641,0,0,0,3238,1597,1641
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),007002, Badaga,1,0,1,0,0,0,1,0,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),007016, Kannada,3232,1595,1637,0,0,0,3232,1595,1637
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),007999,7 Others,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),008000,8 KASHMIRI ,8,6,2,0,0,0,8,6,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),008005, Kashmiri,8,6,2,0,0,0,8,6,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),009000,9 KONKANI,296,134,162,0,0,0,296,134,162
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),009011, Konkani,296,134,162,0,0,0,296,134,162
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),010000,10 MAITHILI ,20,10,10,0,0,0,20,10,10
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),010008, Maithili,20,10,10,0,0,0,20,10,10
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),011000,11 MALAYALAM,6054,3076,2978,0,0,0,6054,3076,2978
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),011016, Malayalam,6054,3076,2978,0,0,0,6054,3076,2978
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),012000,12 MANIPURI ,25,17,8,0,0,0,25,17,8
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),012003, Manipuri,25,17,8,0,0,0,25,17,8
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),013000,13 MARATHI ,5626,2865,2761,0,0,0,5626,2865,2761
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),013071, Marathi,5620,2862,2758,0,0,0,5620,2862,2758
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),013999,13 Others,6,3,3,0,0,0,6,3,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),014000,14 NEPALI ,299,155,144,0,0,0,299,155,144
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),014011, Nepali,299,155,144,0,0,0,299,155,144
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),015000,15 ODIA ,1669,883,786,0,0,0,1669,883,786
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),015043, Odia,1660,879,781,0,0,0,1660,879,781
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),015999,15 Others,9,4,5,0,0,0,9,4,5
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),016000,16 PUNJABI ,1278,656,622,0,0,0,1278,656,622
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),016038, Punjabi,1278,656,622,0,0,0,1278,656,622
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),017000,17 SANSKRIT ,2,1,1,0,0,0,2,1,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),017002, Sanskrit,2,1,1,0,0,0,2,1,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),018000,18 SANTALI ,10,3,7,0,0,0,10,3,7
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),018040, Santali,9,2,7,0,0,0,9,2,7
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),018999,18 Others,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),019000,19 SINDHI,277,135,142,0,0,0,277,135,142
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),019014, Sindhi,277,135,142,0,0,0,277,135,142
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020000,20 TAMIL ,23970,11856,12114,0,0,0,23970,11856,12114
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020027, Tamil,23522,11620,11902,0,0,0,23522,11620,11902
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020029, Yerukala/Yerukula,444,234,210,0,0,0,444,234,210
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020999,20 Others,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),021000,21 TELUGU ,320783,161223,159560,0,0,0,320783,161223,159560
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),021046, Telugu,320777,161219,159558,0,0,0,320777,161219,159558
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),021048, Vadari,6,4,2,0,0,0,6,4,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),022000,22 URDU,25593,12940,12653,0,0,0,25593,12940,12653
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),022015, Urdu,25592,12939,12653,0,0,0,25592,12939,12653
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),022999,22 Others,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),028000,28 ARABIC/ARBI ,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),028001, Arabic/Arbi,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030000,30 BHILI/BHILODI ,462,226,236,0,0,0,462,226,236
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030035, Kokna/Kokni/Kukna,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030066, Paradhi,445,217,228,0,0,0,445,217,228
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030078, Wagdi,5,3,2,0,0,0,5,3,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030999,30 Others,7,4,3,0,0,0,7,4,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),037000,37 COORGI/KODAGU ,2,1,1,0,0,0,2,1,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),037001, Coorgi/Kodagu,2,1,1,0,0,0,2,1,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),040000,40 ENGLISH ,1086,518,568,0,0,0,1086,518,568
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),040001, English,1086,518,568,0,0,0,1086,518,568
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),044000,44 GONDI,7,4,3,0,0,0,7,4,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),044999,44 Others,7,4,3,0,0,0,7,4,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),051000,51 KABUI ,6,5,1,0,0,0,6,5,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),051005, Rongmei,6,5,1,0,0,0,6,5,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),054000,54 KHARIA ,38,15,23,0,0,0,38,15,23
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),054005, Kharia,38,15,23,0,0,0,38,15,23
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),058000,58 KHOND/KONDH ,3,2,1,0,0,0,3,2,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),058006, Kuvi,3,2,1,0,0,0,3,2,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),065000,65 KONDA,5,4,1,0,0,0,5,4,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),065003, Konda,5,4,1,0,0,0,5,4,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),071000,71 KUKI,4,3,1,0,0,0,4,3,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),071008, Kuki,4,3,1,0,0,0,4,3,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),082000,82 LUSHAI/MIZO ,18,10,8,0,0,0,18,10,8
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),082005, Lushai/Mizo,18,10,8,0,0,0,18,10,8
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),090000,90 MONPA ,2,0,2,0,0,0,2,0,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),090003, Monpa,2,0,2,0,0,0,2,0,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),096000,96 PAITE,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),096002, Paite,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),107000,107 SEMA,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),107002, Sema,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),112000,112 TANGKHUL ,5,3,2,0,0,0,5,3,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),112008, Tangkhul,5,3,2,0,0,0,5,3,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),114000,114 THADO ,6,3,3,0,0,0,6,3,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),114015, Thado,6,3,3,0,0,0,6,3,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),117000,117 TULU ,30,14,16,0,0,0,30,14,16
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),117009, Tulu,30,14,16,0,0,0,30,14,16
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),118000,118 VAIPHEI ,3,3,0,0,0,0,3,3,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),118002, Vaiphei,3,3,0,0,0,0,3,3,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),124000,124 OTHERS,79,41,38,0,0,0,79,41,38
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),002000,2 BENGALI ,318,156,162,0,0,0,318,156,162
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),002007, Bengali,318,156,162,0,0,0,318,156,162
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),004000,4 DOGRI ,4,1,3,0,0,0,4,1,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),004001, Dogri,4,1,3,0,0,0,4,1,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),005000,5 GUJARATI,196,100,96,0,0,0,196,100,96
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),005018, Gujarati,189,97,92,0,0,0,189,97,92
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),005057, Saurashtra/Saurashtri,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),005999,5 Others,3,1,2,0,0,0,3,1,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006000,6 HINDI ,6110,3180,2930,0,0,0,6110,3180,2930
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006066, Banjari,56,28,28,0,0,0,56,28,28
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006102, Bhojpuri,23,14,9,0,0,0,23,14,9
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006142, Chhattisgarhi,1,0,1,0,0,0,1,0,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006195, Garhwali,5,4,1,0,0,0,5,4,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006235, Haryanvi,5,3,2,0,0,0,5,3,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006240, Hindi,3670,1914,1756,0,0,0,3670,1914,1756
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006353, Lamani/Lambadi,1941,983,958,0,0,0,1941,983,958
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006400, Marwari,253,145,108,0,0,0,253,145,108
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006489, Rajasthani,122,71,51,0,0,0,122,71,51
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006541, Sugali,7,3,4,0,0,0,7,3,4
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),006999,6 Others,27,15,12,0,0,0,27,15,12
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),007000,7 KANNADA,669,327,342,0,0,0,669,327,342
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),007016, Kannada,662,324,338,0,0,0,662,324,338
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),007999,7 Others,7,3,4,0,0,0,7,3,4
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),008000,8 KASHMIRI ,2,1,1,0,0,0,2,1,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),008010, Kishtwari,2,1,1,0,0,0,2,1,1
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),009000,9 KONKANI,36,14,22,0,0,0,36,14,22
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),009011, Konkani,36,14,22,0,0,0,36,14,22
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),010000,10 MAITHILI ,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),010008, Maithili,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),011000,11 MALAYALAM,1346,673,673,0,0,0,1346,673,673
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),011016, Malayalam,1346,673,673,0,0,0,1346,673,673
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),013000,13 MARATHI ,1375,710,665,0,0,0,1375,710,665
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),013071, Marathi,1375,710,665,0,0,0,1375,710,665
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),014000,14 NEPALI ,179,94,85,0,0,0,179,94,85
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),014011, Nepali,179,94,85,0,0,0,179,94,85
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),015000,15 ODIA ,408,229,179,0,0,0,408,229,179
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),015043, Odia,408,229,179,0,0,0,408,229,179
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),016000,16 PUNJABI ,317,163,154,0,0,0,317,163,154
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),016038, Punjabi,317,163,154,0,0,0,317,163,154
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),017000,17 SANSKRIT ,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),017002, Sanskrit,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),019000,19 SINDHI,48,25,23,0,0,0,48,25,23
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),019008, Kachchhi,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),019014, Sindhi,43,23,20,0,0,0,43,23,20
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020000,20 TAMIL ,2683,1310,1373,0,0,0,2683,1310,1373
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020027, Tamil,2658,1296,1362,0,0,0,2658,1296,1362
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020029, Yerukala/Yerukula,19,11,8,0,0,0,19,11,8
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),020999,20 Others,6,3,3,0,0,0,6,3,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),021000,21 TELUGU ,100213,50771,49442,0,0,0,100213,50771,49442
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),021046, Telugu,100213,50771,49442,0,0,0,100213,50771,49442
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),022000,22 URDU,5076,2553,2523,0,0,0,5076,2553,2523
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),022015, Urdu,5076,2553,2523,0,0,0,5076,2553,2523
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),026000,26 ANGAMI ,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),026002, Angami,1,1,0,0,0,0,1,1,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030000,30 BHILI/BHILODI ,26,9,17,0,0,0,26,9,17
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030035, Kokna/Kokni/Kukna,2,2,0,0,0,0,2,2,0
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030066, Paradhi,20,5,15,0,0,0,20,5,15
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),030999,30 Others,4,2,2,0,0,0,4,2,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),040000,40 ENGLISH ,296,149,147,0,0,0,296,149,147
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),040001, English,296,149,147,0,0,0,296,149,147
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),044000,44 GONDI,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),044007, Gondi,5,2,3,0,0,0,5,2,3
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),106000,106 SAVARA,3,1,2,0,0,0,3,1,2
C0116,28,537,802918,GHMC (M Corp. + OG) (Part),106004, Savara,3,1,2,0,0,0,3,1,2
