TABLE_NAME,STATE_CODE,DISTRICT_CODE,TOWN_CODE,AREA_NAME,MOTHER_TONGUE_CODE,MOTHER_TONGUE_NAME,TOTAL_P,TOTAL_M,TOTAL_F,RURAL_P,RURAL_M, RURAL_F,URBAN_P,URBAN_M, URBAN_F
C0116,28,551,000000,Y.S.R.,015000,15 ODIA ,58,32,26,0,0,0,58,32,26
C0116,28,551,000000,Y.S.R.,015043, Odia,58,32,26,0,0,0,58,32,26
C0116,28,551,000000,Y.S.R.,016000,16 PUNJABI ,8,3,5,0,0,0,8,3,5
C0116,28,551,000000,Y.S.R.,016038, Punjabi,8,3,5,0,0,0,8,3,5
C0116,28,551,000000,Y.S.R.,017000,17 SANSKRIT ,2,1,1,0,0,0,2,1,1
C0116,28,551,000000,Y.S.R.,017002, Sanskrit,2,1,1,0,0,0,2,1,1
C0116,28,551,000000,Y.S.R.,020000,20 TAMIL ,2259,1135,1124,0,0,0,2259,1135,1124
C0116,28,551,000000,Y.S.R.,020027, Tamil,1744,878,866,0,0,0,1744,878,866
C0116,28,551,000000,Y.S.R.,020029, Yerukala/Yerukula,503,250,253,0,0,0,503,250,253
C0116,28,551,000000,Y.S.R.,020999,20 Others,12,7,5,0,0,0,12,7,5
C0116,28,551,000000,Y.S.R.,021000,21 TELUGU ,716370,359126,357244,0,0,0,716370,359126,357244
C0116,28,551,000000,Y.S.R.,021046, Telugu,716370,359126,357244,0,0,0,716370,359126,357244
C0116,28,551,000000,Y.S.R.,022000,22 URDU,250874,126843,124031,0,0,0,250874,126843,124031
C0116,28,551,000000,Y.S.R.,022015, Urdu,250843,126825,124018,0,0,0,250843,126825,124018
C0116,28,551,000000,Y.S.R.,022999,22 Others,31,18,13,0,0,0,31,18,13
C0116,28,551,000000,Y.S.R.,028000,28 ARABIC/ARBI ,10,2,8,0,0,0,10,2,8
C0116,28,551,000000,Y.S.R.,028001, Arabic/Arbi,10,2,8,0,0,0,10,2,8
C0116,28,551,000000,Y.S.R.,030000,30 BHILI/BHILODI ,3,1,2,0,0,0,3,1,2
C0116,28,551,000000,Y.S.R.,030035, Kokna/Kokni/Kukna,2,1,1,0,0,0,2,1,1
C0116,28,551,000000,Y.S.R.,030999,30 Others,1,0,1,0,0,0,1,0,1
C0116,28,551,000000,Y.S.R.,040000,40 ENGLISH ,162,89,73,0,0,0,162,89,73
C0116,28,551,000000,Y.S.R.,040001, English,162,89,73,0,0,0,162,89,73
C0116,28,551,000000,Y.S.R.,046000,46 HALAM ,2,1,1,0,0,0,2,1,1
C0116,28,551,000000,Y.S.R.,046003, Halam,2,1,1,0,0,0,2,1,1
C0116,28,551,000000,Y.S.R.,117000,117 TULU ,4,2,2,0,0,0,4,2,2
C0116,28,551,000000,Y.S.R.,117009, Tulu,4,2,2,0,0,0,4,2,2
C0116,28,551,000000,Y.S.R.,124000,124 OTHERS,27,14,13,0,0,0,27,14,13
C0116,28,551,802994,Badvel (M) (Part),002000,2 BENGALI ,1,1,0,0,0,0,1,1,0
C0116,28,551,802994,Badvel (M) (Part),002007, Bengali,1,1,0,0,0,0,1,1,0
C0116,28,551,802994,Badvel (M) (Part),006000,6 HINDI ,49,20,29,0,0,0,49,20,29
C0116,28,551,802994,Badvel (M) (Part),006240, Hindi,28,13,15,0,0,0,28,13,15
C0116,28,551,802994,Badvel (M) (Part),006353, Lamani/Lambadi,21,7,14,0,0,0,21,7,14
C0116,28,551,802994,Badvel (M) (Part),007000,7 KANNADA,14,5,9,0,0,0,14,5,9
C0116,28,551,802994,Badvel (M) (Part),007016, Kannada,14,5,9,0,0,0,14,5,9
C0116,28,551,802994,Badvel (M) (Part),013000,13 MARATHI ,40,20,20,0,0,0,40,20,20
C0116,28,551,802994,Badvel (M) (Part),013071, Marathi,40,20,20,0,0,0,40,20,20
C0116,28,551,802994,Badvel (M) (Part),014000,14 NEPALI ,5,4,1,0,0,0,5,4,1
C0116,28,551,802994,Badvel (M) (Part),014011, Nepali,5,4,1,0,0,0,5,4,1
C0116,28,551,802994,Badvel (M) (Part),020000,20 TAMIL ,16,9,7,0,0,0,16,9,7
C0116,28,551,802994,Badvel (M) (Part),020027, Tamil,16,9,7,0,0,0,16,9,7
C0116,28,551,802994,Badvel (M) (Part),021000,21 TELUGU ,26511,13346,13165,0,0,0,26511,13346,13165
C0116,28,551,802994,Badvel (M) (Part),021046, Telugu,26511,13346,13165,0,0,0,26511,13346,13165
C0116,28,551,802994,Badvel (M) (Part),022000,22 URDU,2183,1113,1070,0,0,0,2183,1113,1070
C0116,28,551,802994,Badvel (M) (Part),022015, Urdu,2183,1113,1070,0,0,0,2183,1113,1070
C0116,28,551,802994,Badvel (M) (Part),002000,2 BENGALI ,4,3,1,0,0,0,4,3,1
C0116,28,551,802994,Badvel (M) (Part),002007, Bengali,3,2,1,0,0,0,3,2,1
C0116,28,551,802994,Badvel (M) (Part),002999,2 Others,1,1,0,0,0,0,1,1,0
C0116,28,551,802994,Badvel (M) (Part),005000,5 GUJARATI,1,0,1,0,0,0,1,0,1
C0116,28,551,802994,Badvel (M) (Part),005999,5 Others,1,0,1,0,0,0,1,0,1
C0116,28,551,802994,Badvel (M) (Part),006000,6 HINDI ,67,37,30,0,0,0,67,37,30
C0116,28,551,802994,Badvel (M) (Part),006240, Hindi,55,29,26,0,0,0,55,29,26
C0116,28,551,802994,Badvel (M) (Part),006400, Marwari,7,6,1,0,0,0,7,6,1
C0116,28,551,802994,Badvel (M) (Part),006489, Rajasthani,5,2,3,0,0,0,5,2,3
C0116,28,551,802994,Badvel (M) (Part),007000,7 KANNADA,15,8,7,0,0,0,15,8,7
C0116,28,551,802994,Badvel (M) (Part),007016, Kannada,15,8,7,0,0,0,15,8,7
C0116,28,551,802994,Badvel (M) (Part),011000,11 MALAYALAM,2,0,2,0,0,0,2,0,2
C0116,28,551,802994,Badvel (M) (Part),011016, Malayalam,2,0,2,0,0,0,2,0,2
C0116,28,551,802994,Badvel (M) (Part),013000,13 MARATHI ,67,28,39,0,0,0,67,28,39
C0116,28,551,802994,Badvel (M) (Part),013071, Marathi,67,28,39,0,0,0,67,28,39
C0116,28,551,802994,Badvel (M) (Part),014000,14 NEPALI ,15,8,7,0,0,0,15,8,7
C0116,28,551,802994,Badvel (M) (Part),014011, Nepali,15,8,7,0,0,0,15,8,7
C0116,28,551,802994,Badvel (M) (Part),020000,20 TAMIL ,30,17,13,0,0,0,30,17,13
C0116,28,551,802994,Badvel (M) (Part),020027, Tamil,30,17,13,0,0,0,30,17,13
C0116,28,551,802994,Badvel (M) (Part),021000,21 TELUGU ,35590,18417,17173,0,0,0,35590,18417,17173
C0116,28,551,802994,Badvel (M) (Part),021046, Telugu,35590,18417,17173,0,0,0,35590,18417,17173
C0116,28,551,802994,Badvel (M) (Part),022000,22 URDU,6008,3039,2969,0,0,0,6008,3039,2969
C0116,28,551,802994,Badvel (M) (Part),022015, Urdu,6008,3039,2969,0,0,0,6008,3039,2969
C0116,28,551,802994,Badvel (M) (Part),040000,40 ENGLISH ,8,6,2,0,0,0,8,6,2
C0116,28,551,802994,Badvel (M) (Part),040001, English,8,6,2,0,0,0,8,6,2
C0116,28,551,802995,Proddatur (M + OG),002000,2 BENGALI ,29,15,14,0,0,0,29,15,14
C0116,28,551,802995,Proddatur (M + OG),002007, Bengali,29,15,14,0,0,0,29,15,14
C0116,28,551,802995,Proddatur (M + OG),005000,5 GUJARATI,2,2,0,0,0,0,2,2,0
C0116,28,551,802995,Proddatur (M + OG),005018, Gujarati,1,1,0,0,0,0,1,1,0
C0116,28,551,802995,Proddatur (M + OG),005999,5 Others,1,1,0,0,0,0,1,1,0
C0116,28,551,802995,Proddatur (M + OG),006000,6 HINDI ,446,244,202,0,0,0,446,244,202
C0116,28,551,802995,Proddatur (M + OG),006066, Banjari,3,1,2,0,0,0,3,1,2
C0116,28,551,802995,Proddatur (M + OG),006240, Hindi,240,137,103,0,0,0,240,137,103
C0116,28,551,802995,Proddatur (M + OG),006353, Lamani/Lambadi,16,9,7,0,0,0,16,9,7
C0116,28,551,802995,Proddatur (M + OG),006400, Marwari,11,9,2,0,0,0,11,9,2
C0116,28,551,802995,Proddatur (M + OG),006489, Rajasthani,3,2,1,0,0,0,3,2,1
C0116,28,551,802995,Proddatur (M + OG),006541, Sugali,173,86,87,0,0,0,173,86,87
C0116,28,551,802995,Proddatur (M + OG),007000,7 KANNADA,80,36,44,0,0,0,80,36,44
C0116,28,551,802995,Proddatur (M + OG),007016, Kannada,80,36,44,0,0,0,80,36,44
C0116,28,551,802995,Proddatur (M + OG),011000,11 MALAYALAM,76,34,42,0,0,0,76,34,42
C0116,28,551,802995,Proddatur (M + OG),011016, Malayalam,76,34,42,0,0,0,76,34,42
C0116,28,551,802995,Proddatur (M + OG),013000,13 MARATHI ,446,218,228,0,0,0,446,218,228
C0116,28,551,802995,Proddatur (M + OG),013071, Marathi,446,218,228,0,0,0,446,218,228
C0116,28,551,802995,Proddatur (M + OG),014000,14 NEPALI ,28,16,12,0,0,0,28,16,12
C0116,28,551,802995,Proddatur (M + OG),014011, Nepali,28,16,12,0,0,0,28,16,12
C0116,28,551,802995,Proddatur (M + OG),015000,15 ODIA ,16,7,9,0,0,0,16,7,9
C0116,28,551,802995,Proddatur (M + OG),015043, Odia,16,7,9,0,0,0,16,7,9
C0116,28,551,802995,Proddatur (M + OG),016000,16 PUNJABI ,6,2,4,0,0,0,6,2,4
C0116,28,551,802995,Proddatur (M + OG),016038, Punjabi,6,2,4,0,0,0,6,2,4
C0116,28,551,802995,Proddatur (M + OG),020000,20 TAMIL ,215,113,102,0,0,0,215,113,102
C0116,28,551,802995,Proddatur (M + OG),020027, Tamil,215,113,102,0,0,0,215,113,102
C0116,28,551,802995,Proddatur (M + OG),021000,21 TELUGU ,122491,61142,61349,0,0,0,122491,61142,61349
C0116,28,551,802995,Proddatur (M + OG),021046, Telugu,122491,61142,61349,0,0,0,122491,61142,61349
C0116,28,551,802995,Proddatur (M + OG),022000,22 URDU,40111,20034,20077,0,0,0,40111,20034,20077
C0116,28,551,802995,Proddatur (M + OG),022015, Urdu,40111,20034,20077,0,0,0,40111,20034,20077
C0116,28,551,802995,Proddatur (M + OG),028000,28 ARABIC/ARBI ,4,0,4,0,0,0,4,0,4
C0116,28,551,802995,Proddatur (M + OG),028001, Arabic/Arbi,4,0,4,0,0,0,4,0,4
C0116,28,551,802995,Proddatur (M + OG),040000,40 ENGLISH ,19,11,8,0,0,0,19,11,8
C0116,28,551,802995,Proddatur (M + OG),040001, English,19,11,8,0,0,0,19,11,8
C0116,28,551,802995,Proddatur (M + OG),124000,124 OTHERS,1,0,1,0,0,0,1,0,1
C0116,28,551,802996,Jammalamadugu (NP),002000,2 BENGALI ,5,4,1,0,0,0,5,4,1
C0116,28,551,802996,Jammalamadugu (NP),002007, Bengali,5,4,1,0,0,0,5,4,1
C0116,28,551,802996,Jammalamadugu (NP),006000,6 HINDI ,74,39,35,0,0,0,74,39,35
C0116,28,551,802996,Jammalamadugu (NP),006240, Hindi,44,23,21,0,0,0,44,23,21
C0116,28,551,802996,Jammalamadugu (NP),006353, Lamani/Lambadi,13,5,8,0,0,0,13,5,8
C0116,28,551,802996,Jammalamadugu (NP),006541, Sugali,17,11,6,0,0,0,17,11,6
C0116,28,551,802996,Jammalamadugu (NP),007000,7 KANNADA,37,15,22,0,0,0,37,15,22
C0116,28,551,802996,Jammalamadugu (NP),007002, Badaga,1,0,1,0,0,0,1,0,1
C0116,28,551,802996,Jammalamadugu (NP),007016, Kannada,36,15,21,0,0,0,36,15,21
C0116,28,551,802996,Jammalamadugu (NP),011000,11 MALAYALAM,64,4,60,0,0,0,64,4,60
C0116,28,551,802996,Jammalamadugu (NP),011016, Malayalam,64,4,60,0,0,0,64,4,60
C0116,28,551,802996,Jammalamadugu (NP),013000,13 MARATHI ,737,373,364,0,0,0,737,373,364
C0116,28,551,802996,Jammalamadugu (NP),013071, Marathi,737,373,364,0,0,0,737,373,364
C0116,28,551,802996,Jammalamadugu (NP),014000,14 NEPALI ,6,4,2,0,0,0,6,4,2
C0116,28,551,802996,Jammalamadugu (NP),014011, Nepali,6,4,2,0,0,0,6,4,2
C0116,28,551,802996,Jammalamadugu (NP),015000,15 ODIA ,2,1,1,0,0,0,2,1,1
C0116,28,551,802996,Jammalamadugu (NP),015043, Odia,2,1,1,0,0,0,2,1,1
C0116,28,551,802996,Jammalamadugu (NP),020000,20 TAMIL ,143,41,102,0,0,0,143,41,102
C0116,28,551,802996,Jammalamadugu (NP),020027, Tamil,93,15,78,0,0,0,93,15,78
C0116,28,551,802996,Jammalamadugu (NP),020029, Yerukala/Yerukula,50,26,24,0,0,0,50,26,24
C0116,28,551,802996,Jammalamadugu (NP),021000,21 TELUGU ,36013,17675,18338,0,0,0,36013,17675,18338
C0116,28,551,802996,Jammalamadugu (NP),021046, Telugu,36013,17675,18338,0,0,0,36013,17675,18338
C0116,28,551,802996,Jammalamadugu (NP),022000,22 URDU,8983,4477,4506,0,0,0,8983,4477,4506
C0116,28,551,802996,Jammalamadugu (NP),022015, Urdu,8983,4477,4506,0,0,0,8983,4477,4506
C0116,28,551,802996,Jammalamadugu (NP),124000,124 OTHERS,5,3,2,0,0,0,5,3,2
C0116,28,551,802997,Pulivendla (M),002000,2 BENGALI ,7,4,3,0,0,0,7,4,3
C0116,28,551,802997,Pulivendla (M),002007, Bengali,7,4,3,0,0,0,7,4,3
C0116,28,551,802997,Pulivendla (M),006000,6 HINDI ,176,93,83,0,0,0,176,93,83
C0116,28,551,802997,Pulivendla (M),006240, Hindi,77,48,29,0,0,0,77,48,29
C0116,28,551,802997,Pulivendla (M),006353, Lamani/Lambadi,24,9,15,0,0,0,24,9,15
C0116,28,551,802997,Pulivendla (M),006489, Rajasthani,7,5,2,0,0,0,7,5,2
C0116,28,551,802997,Pulivendla (M),006541, Sugali,68,31,37,0,0,0,68,31,37
C0116,28,551,802997,Pulivendla (M),007000,7 KANNADA,37,15,22,0,0,0,37,15,22
C0116,28,551,802997,Pulivendla (M),007016, Kannada,37,15,22,0,0,0,37,15,22
C0116,28,551,802997,Pulivendla (M),009000,9 KONKANI,1,0,1,0,0,0,1,0,1
C0116,28,551,802997,Pulivendla (M),009011, Konkani,1,0,1,0,0,0,1,0,1
C0116,28,551,802997,Pulivendla (M),011000,11 MALAYALAM,26,8,18,0,0,0,26,8,18
C0116,28,551,802997,Pulivendla (M),011016, Malayalam,26,8,18,0,0,0,26,8,18
C0116,28,551,802997,Pulivendla (M),013000,13 MARATHI ,366,184,182,0,0,0,366,184,182
C0116,28,551,802997,Pulivendla (M),013071, Marathi,366,184,182,0,0,0,366,184,182
C0116,28,551,802997,Pulivendla (M),014000,14 NEPALI ,17,8,9,0,0,0,17,8,9
C0116,28,551,802997,Pulivendla (M),014011, Nepali,17,8,9,0,0,0,17,8,9
C0116,28,551,802997,Pulivendla (M),015000,15 ODIA ,10,4,6,0,0,0,10,4,6
C0116,28,551,802997,Pulivendla (M),015043, Odia,10,4,6,0,0,0,10,4,6
C0116,28,551,802997,Pulivendla (M),020000,20 TAMIL ,88,48,40,0,0,0,88,48,40
C0116,28,551,802997,Pulivendla (M),020027, Tamil,88,48,40,0,0,0,88,48,40
C0116,28,551,802997,Pulivendla (M),021000,21 TELUGU ,57761,28786,28975,0,0,0,57761,28786,28975
C0116,28,551,802997,Pulivendla (M),021046, Telugu,57761,28786,28975,0,0,0,57761,28786,28975
C0116,28,551,802997,Pulivendla (M),022000,22 URDU,7210,3602,3608,0,0,0,7210,3602,3608
C0116,28,551,802997,Pulivendla (M),022015, Urdu,7195,3593,3602,0,0,0,7195,3593,3602
C0116,28,551,802997,Pulivendla (M),022999,22 Others,15,9,6,0,0,0,15,9,6
C0116,28,551,802997,Pulivendla (M),030000,30 BHILI/BHILODI ,2,1,1,0,0,0,2,1,1
C0116,28,551,802997,Pulivendla (M),030035, Kokna/Kokni/Kukna,2,1,1,0,0,0,2,1,1
C0116,28,551,802997,Pulivendla (M),040000,40 ENGLISH ,5,5,0,0,0,0,5,5,0
C0116,28,551,802997,Pulivendla (M),040001, English,5,5,0,0,0,0,5,5,0
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),021000,21 TELUGU ,2552,1296,1256,0,0,0,2552,1296,1256
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),021046, Telugu,2552,1296,1256,0,0,0,2552,1296,1256
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),022000,22 URDU,21,5,16,0,0,0,21,5,16
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),022015, Urdu,21,5,16,0,0,0,21,5,16
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),002000,2 BENGALI ,24,15,9,0,0,0,24,15,9
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),002007, Bengali,24,15,9,0,0,0,24,15,9
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),005000,5 GUJARATI,132,64,68,0,0,0,132,64,68
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),005018, Gujarati,129,63,66,0,0,0,129,63,66
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),005999,5 Others,3,1,2,0,0,0,3,1,2
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006000,6 HINDI ,1945,1053,892,0,0,0,1945,1053,892
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006240, Hindi,1091,601,490,0,0,0,1091,601,490
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006353, Lamani/Lambadi,98,50,48,0,0,0,98,50,48
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006400, Marwari,480,254,226,0,0,0,480,254,226
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006489, Rajasthani,41,26,15,0,0,0,41,26,15
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006541, Sugali,228,117,111,0,0,0,228,117,111
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006999,6 Others,7,5,2,0,0,0,7,5,2
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),007000,7 KANNADA,495,227,268,0,0,0,495,227,268
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),007016, Kannada,495,227,268,0,0,0,495,227,268
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),011000,11 MALAYALAM,85,44,41,0,0,0,85,44,41
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),011016, Malayalam,85,44,41,0,0,0,85,44,41
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),013000,13 MARATHI ,1004,515,489,0,0,0,1004,515,489
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),013071, Marathi,1004,515,489,0,0,0,1004,515,489
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),014000,14 NEPALI ,48,30,18,0,0,0,48,30,18
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),014011, Nepali,48,30,18,0,0,0,48,30,18
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),015000,15 ODIA ,18,12,6,0,0,0,18,12,6
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),015043, Odia,18,12,6,0,0,0,18,12,6
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),016000,16 PUNJABI ,2,1,1,0,0,0,2,1,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),016038, Punjabi,2,1,1,0,0,0,2,1,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),017000,17 SANSKRIT ,2,1,1,0,0,0,2,1,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),017002, Sanskrit,2,1,1,0,0,0,2,1,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),020000,20 TAMIL ,1032,515,517,0,0,0,1032,515,517
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),020027, Tamil,679,340,339,0,0,0,679,340,339
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),020029, Yerukala/Yerukula,352,174,178,0,0,0,352,174,178
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),020999,20 Others,1,1,0,0,0,0,1,1,0
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),021000,21 TELUGU ,211082,105642,105440,0,0,0,211082,105642,105440
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),021046, Telugu,211082,105642,105440,0,0,0,211082,105642,105440
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),022000,22 URDU,102992,51990,51002,0,0,0,102992,51990,51002
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),022015, Urdu,102976,51981,50995,0,0,0,102976,51981,50995
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),022999,22 Others,16,9,7,0,0,0,16,9,7
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),028000,28 ARABIC/ARBI ,1,0,1,0,0,0,1,0,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),028001, Arabic/Arbi,1,0,1,0,0,0,1,0,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),030000,30 BHILI/BHILODI ,1,0,1,0,0,0,1,0,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),030999,30 Others,1,0,1,0,0,0,1,0,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),040000,40 ENGLISH ,27,15,12,0,0,0,27,15,12
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),040001, English,27,15,12,0,0,0,27,15,12
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),046000,46 HALAM ,2,1,1,0,0,0,2,1,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),046003, Halam,2,1,1,0,0,0,2,1,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),117000,117 TULU ,4,2,2,0,0,0,4,2,2
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),117009, Tulu,4,2,2,0,0,0,4,2,2
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),124000,124 OTHERS,20,10,10,0,0,0,20,10,10
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006000,6 HINDI ,527,275,252,0,0,0,527,275,252
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006240, Hindi,26,12,14,0,0,0,26,12,14
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006353, Lamani/Lambadi,214,107,107,0,0,0,214,107,107
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),006541, Sugali,287,156,131,0,0,0,287,156,131
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),007000,7 KANNADA,4,1,3,0,0,0,4,1,3
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),007016, Kannada,4,1,3,0,0,0,4,1,3
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),011000,11 MALAYALAM,10,4,6,0,0,0,10,4,6
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),011016, Malayalam,10,4,6,0,0,0,10,4,6
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),013000,13 MARATHI ,16,9,7,0,0,0,16,9,7
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),013071, Marathi,16,9,7,0,0,0,16,9,7
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),015000,15 ODIA ,1,1,0,0,0,0,1,1,0
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),015043, Odia,1,1,0,0,0,0,1,1,0
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),020000,20 TAMIL ,69,39,30,0,0,0,69,39,30
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),020027, Tamil,65,36,29,0,0,0,65,36,29
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),020029, Yerukala/Yerukula,4,3,1,0,0,0,4,3,1
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),021000,21 TELUGU ,18733,9481,9252,0,0,0,18733,9481,9252
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),021046, Telugu,18733,9481,9252,0,0,0,18733,9481,9252
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),022000,22 URDU,4043,2065,1978,0,0,0,4043,2065,1978
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),022015, Urdu,4043,2065,1978,0,0,0,4043,2065,1978
C0116,28,551,802998,Kadapa (M Corp. + OG) (Part),124000,124 OTHERS,1,1,0,0,0,0,1,1,0
C0116,28,551,802999,Rayachoti (M),002000,2 BENGALI ,3,2,1,0,0,0,3,2,1
C0116,28,551,802999,Rayachoti (M),002007, Bengali,3,2,1,0,0,0,3,2,1
C0116,28,551,802999,Rayachoti (M),005000,5 GUJARATI,1,1,0,0,0,0,1,1,0
C0116,28,551,802999,Rayachoti (M),005999,5 Others,1,1,0,0,0,0,1,1,0
C0116,28,551,802999,Rayachoti (M),006000,6 HINDI ,461,236,225,0,0,0,461,236,225
C0116,28,551,802999,Rayachoti (M),006240, Hindi,92,57,35,0,0,0,92,57,35
C0116,28,551,802999,Rayachoti (M),006353, Lamani/Lambadi,61,28,33,0,0,0,61,28,33
C0116,28,551,802999,Rayachoti (M),006489, Rajasthani,26,15,11,0,0,0,26,15,11
C0116,28,551,802999,Rayachoti (M),006541, Sugali,282,136,146,0,0,0,282,136,146
C0116,28,551,802999,Rayachoti (M),007000,7 KANNADA,42,18,24,0,0,0,42,18,24
C0116,28,551,802999,Rayachoti (M),007016, Kannada,42,18,24,0,0,0,42,18,24
C0116,28,551,802999,Rayachoti (M),011000,11 MALAYALAM,11,9,2,0,0,0,11,9,2
C0116,28,551,802999,Rayachoti (M),011016, Malayalam,11,9,2,0,0,0,11,9,2
C0116,28,551,802999,Rayachoti (M),013000,13 MARATHI ,56,33,23,0,0,0,56,33,23
C0116,28,551,802999,Rayachoti (M),013071, Marathi,56,33,23,0,0,0,56,33,23
C0116,28,551,802999,Rayachoti (M),014000,14 NEPALI ,4,2,2,0,0,0,4,2,2
C0116,28,551,802999,Rayachoti (M),014011, Nepali,4,2,2,0,0,0,4,2,2
C0116,28,551,802999,Rayachoti (M),020000,20 TAMIL ,173,95,78,0,0,0,173,95,78
C0116,28,551,802999,Rayachoti (M),020027, Tamil,102,56,46,0,0,0,102,56,46
C0116,28,551,802999,Rayachoti (M),020029, Yerukala/Yerukula,60,33,27,0,0,0,60,33,27
C0116,28,551,802999,Rayachoti (M),020999,20 Others,11,6,5,0,0,0,11,6,5
