TABLE_NAME,STATE_CODE,DISTRICT_CODE,TOWN_CODE,AREA_NAME,MOTHER_TONGUE_CODE,MOTHER_TONGUE_NAME,TOTAL_P,TOTAL_M,TOTAL_F,RURAL_P,RURAL_M, RURAL_F,URBAN_P,URBAN_M, URBAN_F
C0116,28,551,802999,Rayachoti (M),021000,21 TELUGU ,48349,24362,23987,0,0,0,48349,24362,23987
C0116,28,551,802999,Rayachoti (M),021046, Telugu,48349,24362,23987,0,0,0,48349,24362,23987
C0116,28,551,802999,Rayachoti (M),022000,22 URDU,42129,21756,20373,0,0,0,42129,21756,20373
C0116,28,551,802999,Rayachoti (M),022015, Urdu,42129,21756,20373,0,0,0,42129,21756,20373
C0116,28,551,802999,Rayachoti (M),040000,40 ENGLISH ,5,3,2,0,0,0,5,3,2
C0116,28,551,802999,Rayachoti (M),040001, English,5,3,2,0,0,0,5,3,2
C0116,28,551,803000,Rajampet (NP + OG),006000,6 HINDI ,501,281,220,0,0,0,501,281,220
C0116,28,551,803000,Rajampet (NP + OG),006240, Hindi,141,85,56,0,0,0,141,85,56
C0116,28,551,803000,Rajampet (NP + OG),006353, Lamani/Lambadi,128,71,57,0,0,0,128,71,57
C0116,28,551,803000,Rajampet (NP + OG),006400, Marwari,69,40,29,0,0,0,69,40,29
C0116,28,551,803000,Rajampet (NP + OG),006489, Rajasthani,69,39,30,0,0,0,69,39,30
C0116,28,551,803000,Rajampet (NP + OG),006541, Sugali,94,46,48,0,0,0,94,46,48
C0116,28,551,803000,Rajampet (NP + OG),007000,7 KANNADA,63,34,29,0,0,0,63,34,29
C0116,28,551,803000,Rajampet (NP + OG),007016, Kannada,63,34,29,0,0,0,63,34,29
C0116,28,551,803000,Rajampet (NP + OG),011000,11 MALAYALAM,11,5,6,0,0,0,11,5,6
C0116,28,551,803000,Rajampet (NP + OG),011016, Malayalam,11,5,6,0,0,0,11,5,6
C0116,28,551,803000,Rajampet (NP + OG),013000,13 MARATHI ,74,43,31,0,0,0,74,43,31
C0116,28,551,803000,Rajampet (NP + OG),013071, Marathi,74,43,31,0,0,0,74,43,31
C0116,28,551,803000,Rajampet (NP + OG),014000,14 NEPALI ,14,8,6,0,0,0,14,8,6
C0116,28,551,803000,Rajampet (NP + OG),014011, Nepali,14,8,6,0,0,0,14,8,6
C0116,28,551,803000,Rajampet (NP + OG),020000,20 TAMIL ,184,88,96,0,0,0,184,88,96
C0116,28,551,803000,Rajampet (NP + OG),020027, Tamil,179,86,93,0,0,0,179,86,93
C0116,28,551,803000,Rajampet (NP + OG),020029, Yerukala/Yerukula,5,2,3,0,0,0,5,2,3
C0116,28,551,803000,Rajampet (NP + OG),021000,21 TELUGU ,41958,20949,21009,0,0,0,41958,20949,21009
C0116,28,551,803000,Rajampet (NP + OG),021046, Telugu,41958,20949,21009,0,0,0,41958,20949,21009
C0116,28,551,803000,Rajampet (NP + OG),022000,22 URDU,11154,5602,5552,0,0,0,11154,5602,5552
C0116,28,551,803000,Rajampet (NP + OG),022015, Urdu,11154,5602,5552,0,0,0,11154,5602,5552
C0116,28,551,803000,Rajampet (NP + OG),028000,28 ARABIC/ARBI ,1,1,0,0,0,0,1,1,0
C0116,28,551,803000,Rajampet (NP + OG),028001, Arabic/Arbi,1,1,0,0,0,0,1,1,0
C0116,28,551,803000,Rajampet (NP + OG),040000,40 ENGLISH ,90,41,49,0,0,0,90,41,49
C0116,28,551,803000,Rajampet (NP + OG),040001, English,90,41,49,0,0,0,90,41,49
C0116,28,551,592856,Veparala (CT),013000,13 MARATHI ,14,7,7,0,0,0,14,7,7
C0116,28,551,592856,Veparala (CT),013071, Marathi,14,7,7,0,0,0,14,7,7
C0116,28,551,592856,Veparala (CT),020000,20 TAMIL ,4,4,0,0,0,0,4,4,0
C0116,28,551,592856,Veparala (CT),020027, Tamil,4,4,0,0,0,0,4,4,0
C0116,28,551,592856,Veparala (CT),021000,21 TELUGU ,6555,3227,3328,0,0,0,6555,3227,3328
C0116,28,551,592856,Veparala (CT),021046, Telugu,6555,3227,3328,0,0,0,6555,3227,3328
C0116,28,551,592856,Veparala (CT),022000,22 URDU,139,70,69,0,0,0,139,70,69
C0116,28,551,592856,Veparala (CT),022015, Urdu,139,70,69,0,0,0,139,70,69
C0116,28,551,592857,Dommara Nandyala (CT),006000,6 HINDI ,18,17,1,0,0,0,18,17,1
C0116,28,551,592857,Dommara Nandyala (CT),006541, Sugali,18,17,1,0,0,0,18,17,1
C0116,28,551,592857,Dommara Nandyala (CT),021000,21 TELUGU ,6652,3339,3313,0,0,0,6652,3339,3313
C0116,28,551,592857,Dommara Nandyala (CT),021046, Telugu,6652,3339,3313,0,0,0,6652,3339,3313
C0116,28,551,592857,Dommara Nandyala (CT),022000,22 URDU,1667,863,804,0,0,0,1667,863,804
C0116,28,551,592857,Dommara Nandyala (CT),022015, Urdu,1667,863,804,0,0,0,1667,863,804
C0116,28,551,593134,Gopavaram (CT),006000,6 HINDI ,209,110,99,0,0,0,209,110,99
C0116,28,551,593134,Gopavaram (CT),006240, Hindi,41,25,16,0,0,0,41,25,16
C0116,28,551,593134,Gopavaram (CT),006353, Lamani/Lambadi,90,50,40,0,0,0,90,50,40
C0116,28,551,593134,Gopavaram (CT),006489, Rajasthani,3,2,1,0,0,0,3,2,1
C0116,28,551,593134,Gopavaram (CT),006541, Sugali,75,33,42,0,0,0,75,33,42
C0116,28,551,593134,Gopavaram (CT),007000,7 KANNADA,21,8,13,0,0,0,21,8,13
C0116,28,551,593134,Gopavaram (CT),007016, Kannada,21,8,13,0,0,0,21,8,13
C0116,28,551,593134,Gopavaram (CT),015000,15 ODIA ,8,5,3,0,0,0,8,5,3
C0116,28,551,593134,Gopavaram (CT),015043, Odia,8,5,3,0,0,0,8,5,3
C0116,28,551,593134,Gopavaram (CT),020000,20 TAMIL ,3,2,1,0,0,0,3,2,1
C0116,28,551,593134,Gopavaram (CT),020027, Tamil,3,2,1,0,0,0,3,2,1
C0116,28,551,593134,Gopavaram (CT),021000,21 TELUGU ,19592,9837,9755,0,0,0,19592,9837,9755
C0116,28,551,593134,Gopavaram (CT),021046, Telugu,19592,9837,9755,0,0,0,19592,9837,9755
C0116,28,551,593134,Gopavaram (CT),022000,22 URDU,3099,1563,1536,0,0,0,3099,1563,1536
C0116,28,551,593134,Gopavaram (CT),022015, Urdu,3099,1563,1536,0,0,0,3099,1563,1536
C0116,28,551,593134,Gopavaram (CT),040000,40 ENGLISH ,4,4,0,0,0,0,4,4,0
C0116,28,551,593134,Gopavaram (CT),040001, English,4,4,0,0,0,0,4,4,0
C0116,28,551,593135,Modameedipalle (CT),002000,2 BENGALI ,5,2,3,0,0,0,5,2,3
C0116,28,551,593135,Modameedipalle (CT),002007, Bengali,5,2,3,0,0,0,5,2,3
C0116,28,551,593135,Modameedipalle (CT),006000,6 HINDI ,69,43,26,0,0,0,69,43,26
C0116,28,551,593135,Modameedipalle (CT),006240, Hindi,47,32,15,0,0,0,47,32,15
C0116,28,551,593135,Modameedipalle (CT),006353, Lamani/Lambadi,3,1,2,0,0,0,3,1,2
C0116,28,551,593135,Modameedipalle (CT),006541, Sugali,19,10,9,0,0,0,19,10,9
C0116,28,551,593135,Modameedipalle (CT),007000,7 KANNADA,10,5,5,0,0,0,10,5,5
C0116,28,551,593135,Modameedipalle (CT),007016, Kannada,10,5,5,0,0,0,10,5,5
C0116,28,551,593135,Modameedipalle (CT),013000,13 MARATHI ,7,3,4,0,0,0,7,3,4
C0116,28,551,593135,Modameedipalle (CT),013071, Marathi,7,3,4,0,0,0,7,3,4
C0116,28,551,593135,Modameedipalle (CT),020000,20 TAMIL ,11,7,4,0,0,0,11,7,4
C0116,28,551,593135,Modameedipalle (CT),020027, Tamil,6,4,2,0,0,0,6,4,2
C0116,28,551,593135,Modameedipalle (CT),020029, Yerukala/Yerukula,5,3,2,0,0,0,5,3,2
C0116,28,551,593135,Modameedipalle (CT),021000,21 TELUGU ,8462,4252,4210,0,0,0,8462,4252,4210
C0116,28,551,593135,Modameedipalle (CT),021046, Telugu,8462,4252,4210,0,0,0,8462,4252,4210
C0116,28,551,593135,Modameedipalle (CT),022000,22 URDU,2833,1431,1402,0,0,0,2833,1431,1402
C0116,28,551,593135,Modameedipalle (CT),022015, Urdu,2833,1431,1402,0,0,0,2833,1431,1402
C0116,28,551,593136,Rameswaram (CT),006000,6 HINDI ,113,60,53,0,0,0,113,60,53
C0116,28,551,593136,Rameswaram (CT),006240, Hindi,1,1,0,0,0,0,1,1,0
C0116,28,551,593136,Rameswaram (CT),006353, Lamani/Lambadi,20,11,9,0,0,0,20,11,9
C0116,28,551,593136,Rameswaram (CT),006541, Sugali,92,48,44,0,0,0,92,48,44
C0116,28,551,593136,Rameswaram (CT),007000,7 KANNADA,3,1,2,0,0,0,3,1,2
C0116,28,551,593136,Rameswaram (CT),007016, Kannada,3,1,2,0,0,0,3,1,2
C0116,28,551,593136,Rameswaram (CT),011000,11 MALAYALAM,5,1,4,0,0,0,5,1,4
C0116,28,551,593136,Rameswaram (CT),011016, Malayalam,5,1,4,0,0,0,5,1,4
C0116,28,551,593136,Rameswaram (CT),020000,20 TAMIL ,59,26,33,0,0,0,59,26,33
C0116,28,551,593136,Rameswaram (CT),020027, Tamil,32,17,15,0,0,0,32,17,15
C0116,28,551,593136,Rameswaram (CT),020029, Yerukala/Yerukula,27,9,18,0,0,0,27,9,18
C0116,28,551,593136,Rameswaram (CT),021000,21 TELUGU ,14142,7036,7106,0,0,0,14142,7036,7106
C0116,28,551,593136,Rameswaram (CT),021046, Telugu,14142,7036,7106,0,0,0,14142,7036,7106
C0116,28,551,593136,Rameswaram (CT),022000,22 URDU,5161,2603,2558,0,0,0,5161,2603,2558
C0116,28,551,593136,Rameswaram (CT),022015, Urdu,5161,2603,2558,0,0,0,5161,2603,2558
C0116,28,551,593157,Moragudi (CT),006000,6 HINDI ,5,3,2,0,0,0,5,3,2
C0116,28,551,593157,Moragudi (CT),006541, Sugali,5,3,2,0,0,0,5,3,2
C0116,28,551,593157,Moragudi (CT),007000,7 KANNADA,26,13,13,0,0,0,26,13,13
C0116,28,551,593157,Moragudi (CT),007016, Kannada,26,13,13,0,0,0,26,13,13
C0116,28,551,593157,Moragudi (CT),011000,11 MALAYALAM,1,0,1,0,0,0,1,0,1
C0116,28,551,593157,Moragudi (CT),011016, Malayalam,1,0,1,0,0,0,1,0,1
C0116,28,551,593157,Moragudi (CT),013000,13 MARATHI ,18,7,11,0,0,0,18,7,11
C0116,28,551,593157,Moragudi (CT),013071, Marathi,18,7,11,0,0,0,18,7,11
C0116,28,551,593157,Moragudi (CT),020000,20 TAMIL ,8,3,5,0,0,0,8,3,5
C0116,28,551,593157,Moragudi (CT),020027, Tamil,8,3,5,0,0,0,8,3,5
C0116,28,551,593157,Moragudi (CT),021000,21 TELUGU ,6323,3145,3178,0,0,0,6323,3145,3178
C0116,28,551,593157,Moragudi (CT),021046, Telugu,6323,3145,3178,0,0,0,6323,3145,3178
C0116,28,551,593157,Moragudi (CT),022000,22 URDU,431,211,220,0,0,0,431,211,220
C0116,28,551,593157,Moragudi (CT),022015, Urdu,431,211,220,0,0,0,431,211,220
C0116,28,551,593180,Muddanur (CT),002000,2 BENGALI ,1,0,1,0,0,0,1,0,1
C0116,28,551,593180,Muddanur (CT),002007, Bengali,1,0,1,0,0,0,1,0,1
C0116,28,551,593180,Muddanur (CT),006000,6 HINDI ,8,5,3,0,0,0,8,5,3
C0116,28,551,593180,Muddanur (CT),006240, Hindi,8,5,3,0,0,0,8,5,3
C0116,28,551,593180,Muddanur (CT),007000,7 KANNADA,1,0,1,0,0,0,1,0,1
C0116,28,551,593180,Muddanur (CT),007016, Kannada,1,0,1,0,0,0,1,0,1
C0116,28,551,593180,Muddanur (CT),013000,13 MARATHI ,8,4,4,0,0,0,8,4,4
C0116,28,551,593180,Muddanur (CT),013071, Marathi,8,4,4,0,0,0,8,4,4
C0116,28,551,593180,Muddanur (CT),020000,20 TAMIL ,26,15,11,0,0,0,26,15,11
C0116,28,551,593180,Muddanur (CT),020027, Tamil,26,15,11,0,0,0,26,15,11
C0116,28,551,593180,Muddanur (CT),021000,21 TELUGU ,8503,4221,4282,0,0,0,8503,4221,4282
C0116,28,551,593180,Muddanur (CT),021046, Telugu,8503,4221,4282,0,0,0,8503,4221,4282
C0116,28,551,593180,Muddanur (CT),022000,22 URDU,1228,601,627,0,0,0,1228,601,627
C0116,28,551,593180,Muddanur (CT),022015, Urdu,1228,601,627,0,0,0,1228,601,627
C0116,28,551,593289,Yerraguntla (CT),001000,1 ASSAMESE,6,6,0,0,0,0,6,6,0
C0116,28,551,593289,Yerraguntla (CT),001002, Assamese,6,6,0,0,0,0,6,6,0
C0116,28,551,593289,Yerraguntla (CT),002000,2 BENGALI ,4,4,0,0,0,0,4,4,0
C0116,28,551,593289,Yerraguntla (CT),002007, Bengali,4,4,0,0,0,0,4,4,0
C0116,28,551,593289,Yerraguntla (CT),006000,6 HINDI ,122,69,53,0,0,0,122,69,53
C0116,28,551,593289,Yerraguntla (CT),006240, Hindi,103,59,44,0,0,0,103,59,44
C0116,28,551,593289,Yerraguntla (CT),006353, Lamani/Lambadi,7,4,3,0,0,0,7,4,3
C0116,28,551,593289,Yerraguntla (CT),006541, Sugali,7,3,4,0,0,0,7,3,4
C0116,28,551,593289,Yerraguntla (CT),006999,6 Others,5,3,2,0,0,0,5,3,2
C0116,28,551,593289,Yerraguntla (CT),007000,7 KANNADA,12,7,5,0,0,0,12,7,5
C0116,28,551,593289,Yerraguntla (CT),007016, Kannada,12,7,5,0,0,0,12,7,5
C0116,28,551,593289,Yerraguntla (CT),011000,11 MALAYALAM,34,15,19,0,0,0,34,15,19
C0116,28,551,593289,Yerraguntla (CT),011016, Malayalam,34,15,19,0,0,0,34,15,19
C0116,28,551,593289,Yerraguntla (CT),013000,13 MARATHI ,12,6,6,0,0,0,12,6,6
C0116,28,551,593289,Yerraguntla (CT),013071, Marathi,12,6,6,0,0,0,12,6,6
C0116,28,551,593289,Yerraguntla (CT),015000,15 ODIA ,3,2,1,0,0,0,3,2,1
C0116,28,551,593289,Yerraguntla (CT),015043, Odia,3,2,1,0,0,0,3,2,1
C0116,28,551,593289,Yerraguntla (CT),020000,20 TAMIL ,103,57,46,0,0,0,103,57,46
C0116,28,551,593289,Yerraguntla (CT),020027, Tamil,103,57,46,0,0,0,103,57,46
C0116,28,551,593289,Yerraguntla (CT),021000,21 TELUGU ,27537,13987,13550,0,0,0,27537,13987,13550
C0116,28,551,593289,Yerraguntla (CT),021046, Telugu,27537,13987,13550,0,0,0,27537,13987,13550
C0116,28,551,593289,Yerraguntla (CT),022000,22 URDU,4740,2404,2336,0,0,0,4740,2404,2336
C0116,28,551,593289,Yerraguntla (CT),022015, Urdu,4740,2404,2336,0,0,0,4740,2404,2336
C0116,28,551,593289,Yerraguntla (CT),040000,40 ENGLISH ,1,1,0,0,0,0,1,1,0
C0116,28,551,593289,Yerraguntla (CT),040001, English,1,1,0,0,0,0,1,1,0
C0116,28,551,593543,Chennamukkapalle (CT),006000,6 HINDI ,52,29,23,0,0,0,52,29,23
C0116,28,551,593543,Chennamukkapalle (CT),006240, Hindi,4,2,2,0,0,0,4,2,2
C0116,28,551,593543,Chennamukkapalle (CT),006353, Lamani/Lambadi,11,5,6,0,0,0,11,5,6
C0116,28,551,593543,Chennamukkapalle (CT),006400, Marwari,5,4,1,0,0,0,5,4,1
C0116,28,551,593543,Chennamukkapalle (CT),006489, Rajasthani,18,11,7,0,0,0,18,11,7
C0116,28,551,593543,Chennamukkapalle (CT),006541, Sugali,14,7,7,0,0,0,14,7,7
C0116,28,551,593543,Chennamukkapalle (CT),007000,7 KANNADA,2,0,2,0,0,0,2,0,2
C0116,28,551,593543,Chennamukkapalle (CT),007016, Kannada,2,0,2,0,0,0,2,0,2
C0116,28,551,593543,Chennamukkapalle (CT),011000,11 MALAYALAM,2,1,1,0,0,0,2,1,1
C0116,28,551,593543,Chennamukkapalle (CT),011016, Malayalam,2,1,1,0,0,0,2,1,1
C0116,28,551,593543,Chennamukkapalle (CT),013000,13 MARATHI ,8,3,5,0,0,0,8,3,5
C0116,28,551,593543,Chennamukkapalle (CT),013071, Marathi,8,3,5,0,0,0,8,3,5
C0116,28,551,593543,Chennamukkapalle (CT),020000,20 TAMIL ,8,3,5,0,0,0,8,3,5
C0116,28,551,593543,Chennamukkapalle (CT),020027, Tamil,8,3,5,0,0,0,8,3,5
C0116,28,551,593543,Chennamukkapalle (CT),021000,21 TELUGU ,3508,1855,1653,0,0,0,3508,1855,1653
C0116,28,551,593543,Chennamukkapalle (CT),021046, Telugu,3508,1855,1653,0,0,0,3508,1855,1653
C0116,28,551,593543,Chennamukkapalle (CT),022000,22 URDU,3483,1776,1707,0,0,0,3483,1776,1707
C0116,28,551,593543,Chennamukkapalle (CT),022015, Urdu,3483,1776,1707,0,0,0,3483,1776,1707
C0116,28,551,593543,Chennamukkapalle (CT),040000,40 ENGLISH ,2,2,0,0,0,0,2,2,0
C0116,28,551,593543,Chennamukkapalle (CT),040001, English,2,2,0,0,0,0,2,2,0
C0116,28,551,593597,Nagireddipalle (CT),006000,6 HINDI ,54,30,24,0,0,0,54,30,24
C0116,28,551,593597,Nagireddipalle (CT),006240, Hindi,40,25,15,0,0,0,40,25,15
C0116,28,551,593597,Nagireddipalle (CT),006541, Sugali,14,5,9,0,0,0,14,5,9
C0116,28,551,593597,Nagireddipalle (CT),011000,11 MALAYALAM,5,2,3,0,0,0,5,2,3
C0116,28,551,593597,Nagireddipalle (CT),011016, Malayalam,5,2,3,0,0,0,5,2,3
C0116,28,551,593597,Nagireddipalle (CT),013000,13 MARATHI ,14,9,5,0,0,0,14,9,5
C0116,28,551,593597,Nagireddipalle (CT),013071, Marathi,14,9,5,0,0,0,14,9,5
C0116,28,551,593597,Nagireddipalle (CT),014000,14 NEPALI ,4,2,2,0,0,0,4,2,2
C0116,28,551,593597,Nagireddipalle (CT),014011, Nepali,4,2,2,0,0,0,4,2,2
C0116,28,551,593597,Nagireddipalle (CT),020000,20 TAMIL ,87,53,34,0,0,0,87,53,34
C0116,28,551,593597,Nagireddipalle (CT),020027, Tamil,87,53,34,0,0,0,87,53,34
C0116,28,551,593597,Nagireddipalle (CT),021000,21 TELUGU ,8973,4431,4542,0,0,0,8973,4431,4542
C0116,28,551,593597,Nagireddipalle (CT),021046, Telugu,8973,4431,4542,0,0,0,8973,4431,4542
C0116,28,551,593597,Nagireddipalle (CT),022000,22 URDU,3176,1592,1584,0,0,0,3176,1592,1584
C0116,28,551,593597,Nagireddipalle (CT),022015, Urdu,3176,1592,1584,0,0,0,3176,1592,1584
C0116,28,551,593597,Nagireddipalle (CT),028000,28 ARABIC/ARBI ,4,1,3,0,0,0,4,1,3
C0116,28,551,593597,Nagireddipalle (CT),028001, Arabic/Arbi,4,1,3,0,0,0,4,1,3
C0116,28,551,593597,Nagireddipalle (CT),040000,40 ENGLISH ,1,1,0,0,0,0,1,1,0
C0116,28,551,593597,Nagireddipalle (CT),040001, English,1,1,0,0,0,0,1,1,0
C0116,28,551,593708,Mangampeta (CT),006000,6 HINDI ,4,2,2,0,0,0,4,2,2
C0116,28,551,593708,Mangampeta (CT),006240, Hindi,4,2,2,0,0,0,4,2,2
C0116,28,551,593708,Mangampeta (CT),007000,7 KANNADA,5,2,3,0,0,0,5,2,3
C0116,28,551,593708,Mangampeta (CT),007016, Kannada,5,2,3,0,0,0,5,2,3
C0116,28,551,593708,Mangampeta (CT),021000,21 TELUGU ,5083,2700,2383,0,0,0,5083,2700,2383
C0116,28,551,593708,Mangampeta (CT),021046, Telugu,5083,2700,2383,0,0,0,5083,2700,2383
C0116,28,551,593708,Mangampeta (CT),022000,22 URDU,83,46,37,0,0,0,83,46,37
C0116,28,551,593708,Mangampeta (CT),022015, Urdu,83,46,37,0,0,0,83,46,37
C0116,28,552,000000,Kurnool,002000,2 BENGALI ,355,229,126,0,0,0,355,229,126
C0116,28,552,000000,Kurnool,002007, Bengali,355,229,126,0,0,0,355,229,126
C0116,28,552,000000,Kurnool,005000,5 GUJARATI,655,334,321,0,0,0,655,334,321
C0116,28,552,000000,Kurnool,005018, Gujarati,578,290,288,0,0,0,578,290,288
C0116,28,552,000000,Kurnool,005057, Saurashtra/Saurashtri,4,2,2,0,0,0,4,2,2
C0116,28,552,000000,Kurnool,005999,5 Others,73,42,31,0,0,0,73,42,31
C0116,28,552,000000,Kurnool,006000,6 HINDI ,15045,7934,7111,0,0,0,15045,7934,7111
C0116,28,552,000000,Kurnool,006066, Banjari,38,15,23,0,0,0,38,15,23
C0116,28,552,000000,Kurnool,006102, Bhojpuri,18,9,9,0,0,0,18,9,9
C0116,28,552,000000,Kurnool,006240, Hindi,10367,5318,5049,0,0,0,10367,5318,5049
C0116,28,552,000000,Kurnool,006353, Lamani/Lambadi,680,479,201,0,0,0,680,479,201
C0116,28,552,000000,Kurnool,006400, Marwari,1824,1001,823,0,0,0,1824,1001,823
C0116,28,552,000000,Kurnool,006489, Rajasthani,267,149,118,0,0,0,267,149,118
C0116,28,552,000000,Kurnool,006541, Sugali,1475,775,700,0,0,0,1475,775,700
C0116,28,552,000000,Kurnool,006999,6 Others,376,188,188,0,0,0,376,188,188
C0116,28,552,000000,Kurnool,007000,7 KANNADA,25770,12771,12999,0,0,0,25770,12771,12999
C0116,28,552,000000,Kurnool,007002, Badaga,4,3,1,0,0,0,4,3,1
C0116,28,552,000000,Kurnool,007016, Kannada,25764,12767,12997,0,0,0,25764,12767,12997
C0116,28,552,000000,Kurnool,007999,7 Others,2,1,1,0,0,0,2,1,1
C0116,28,552,000000,Kurnool,008000,8 KASHMIRI ,5,4,1,0,0,0,5,4,1
C0116,28,552,000000,Kurnool,008019, Dardi,5,4,1,0,0,0,5,4,1
C0116,28,552,000000,Kurnool,009000,9 KONKANI,17,8,9,0,0,0,17,8,9
C0116,28,552,000000,Kurnool,009011, Konkani,17,8,9,0,0,0,17,8,9
C0116,28,552,000000,Kurnool,010000,10 MAITHILI ,19,11,8,0,0,0,19,11,8
C0116,28,552,000000,Kurnool,010008, Maithili,19,11,8,0,0,0,19,11,8
C0116,28,552,000000,Kurnool,011000,11 MALAYALAM,690,207,483,0,0,0,690,207,483
C0116,28,552,000000,Kurnool,011016, Malayalam,690,207,483,0,0,0,690,207,483
C0116,28,552,000000,Kurnool,012000,12 MANIPURI ,16,0,16,0,0,0,16,0,16
C0116,28,552,000000,Kurnool,012003, Manipuri,16,0,16,0,0,0,16,0,16
C0116,28,552,000000,Kurnool,013000,13 MARATHI ,15344,7753,7591,0,0,0,15344,7753,7591
C0116,28,552,000000,Kurnool,013071, Marathi,14855,7512,7343,0,0,0,14855,7512,7343
C0116,28,552,000000,Kurnool,013999,13 Others,489,241,248,0,0,0,489,241,248
C0116,28,552,000000,Kurnool,014000,14 NEPALI ,128,77,51,0,0,0,128,77,51
C0116,28,552,000000,Kurnool,014011, Nepali,128,77,51,0,0,0,128,77,51
C0116,28,552,000000,Kurnool,015000,15 ODIA ,187,95,92,0,0,0,187,95,92
C0116,28,552,000000,Kurnool,015043, Odia,184,92,92,0,0,0,184,92,92
C0116,28,552,000000,Kurnool,015055, Relli,3,3,0,0,0,0,3,3,0
C0116,28,552,000000,Kurnool,016000,16 PUNJABI ,33,21,12,0,0,0,33,21,12
C0116,28,552,000000,Kurnool,016038, Punjabi,33,21,12,0,0,0,33,21,12
C0116,28,552,000000,Kurnool,017000,17 SANSKRIT ,1,1,0,0,0,0,1,1,0
C0116,28,552,000000,Kurnool,017002, Sanskrit,1,1,0,0,0,0,1,1,0
C0116,28,552,000000,Kurnool,019000,19 SINDHI,32,15,17,0,0,0,32,15,17
C0116,28,552,000000,Kurnool,019014, Sindhi,32,15,17,0,0,0,32,15,17
C0116,28,552,000000,Kurnool,020000,20 TAMIL ,4565,2221,2344,0,0,0,4565,2221,2344
C0116,28,552,000000,Kurnool,020027, Tamil,1864,900,964,0,0,0,1864,900,964
C0116,28,552,000000,Kurnool,020029, Yerukala/Yerukula,2669,1305,1364,0,0,0,2669,1305,1364
C0116,28,552,000000,Kurnool,020999,20 Others,32,16,16,0,0,0,32,16,16
C0116,28,552,000000,Kurnool,021000,21 TELUGU ,779683,388398,391285,0,0,0,779683,388398,391285
C0116,28,552,000000,Kurnool,021046, Telugu,779680,388395,391285,0,0,0,779680,388395,391285
C0116,28,552,000000,Kurnool,021999,21 Others,3,3,0,0,0,0,3,3,0
C0116,28,552,000000,Kurnool,022000,22 URDU,304863,153656,151207,0,0,0,304863,153656,151207
C0116,28,552,000000,Kurnool,022015, Urdu,304597,153526,151071,0,0,0,304597,153526,151071
C0116,28,552,000000,Kurnool,022999,22 Others,266,130,136,0,0,0,266,130,136
C0116,28,552,000000,Kurnool,028000,28 ARABIC/ARBI ,78,39,39,0,0,0,78,39,39
C0116,28,552,000000,Kurnool,028001, Arabic/Arbi,78,39,39,0,0,0,78,39,39
C0116,28,552,000000,Kurnool,030000,30 BHILI/BHILODI ,7,3,4,0,0,0,7,3,4
C0116,28,552,000000,Kurnool,030035, Kokna/Kokni/Kukna,7,3,4,0,0,0,7,3,4
C0116,28,552,000000,Kurnool,031000,31 BHOTIA ,21,11,10,0,0,0,21,11,10
C0116,28,552,000000,Kurnool,031999,31 Others,21,11,10,0,0,0,21,11,10
C0116,28,552,000000,Kurnool,040000,40 ENGLISH ,116,57,59,0,0,0,116,57,59
C0116,28,552,000000,Kurnool,040001, English,116,57,59,0,0,0,116,57,59
C0116,28,552,000000,Kurnool,043000,43 GARO ,1,0,1,0,0,0,1,0,1
C0116,28,552,000000,Kurnool,043005, Garo,1,0,1,0,0,0,1,0,1
C0116,28,552,000000,Kurnool,044000,44 GONDI,14,9,5,0,0,0,14,9,5
C0116,28,552,000000,Kurnool,044007, Gondi,6,4,2,0,0,0,6,4,2
C0116,28,552,000000,Kurnool,044999,44 Others,8,5,3,0,0,0,8,5,3
C0116,28,552,000000,Kurnool,059000,59 KINNAURI ,5,2,3,0,0,0,5,2,3
C0116,28,552,000000,Kurnool,059999,59 Others,5,2,3,0,0,0,5,2,3
C0116,28,552,000000,Kurnool,069000,69 KOYA ,22,18,4,0,0,0,22,18,4
C0116,28,552,000000,Kurnool,069002, Koya,22,18,4,0,0,0,22,18,4
C0116,28,552,000000,Kurnool,106000,106 SAVARA,3,2,1,0,0,0,3,2,1
